,location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
657,Adams,Denver-Aurora,US,2018-10-23T19:00:00Z,2018-10-23T13:00:00-06:00,pm25,22.8,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
658,Denver - CAMP - 2105,Denver-Aurora,US,2018-10-23T19:00:00Z,2018-10-23T13:00:00-06:00,pm25,24.1,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
659,La Casa NCORE - 4545,Denver-Aurora,US,2018-10-23T19:00:00Z,2018-10-23T13:00:00-06:00,pm25,24.2,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
660,Denver - NJH - 14th,Denver-Aurora,US,2018-10-23T19:00:00Z,2018-10-23T13:00:00-06:00,pm25,19.2,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
661,Denver - NJH - 14th,Denver-Aurora,US,2018-10-23T18:00:00Z,2018-10-23T12:00:00-06:00,pm25,17.7,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
662,Chatfield Park - 115,Denver-Aurora,US,2018-10-23T18:00:00Z,2018-10-23T12:00:00-06:00,pm25,15.7,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
663,Adams,Denver-Aurora,US,2018-10-23T18:00:00Z,2018-10-23T12:00:00-06:00,pm25,23.7,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
664,La Casa NCORE - 4545,Denver-Aurora,US,2018-10-23T18:00:00Z,2018-10-23T12:00:00-06:00,pm25,23.0,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
665,Denver - CAMP - 2105,Denver-Aurora,US,2018-10-23T18:00:00Z,2018-10-23T12:00:00-06:00,pm25,24.9,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
666,Chatfield Park - 115,Denver-Aurora,US,2018-10-23T17:00:00Z,2018-10-23T11:00:00-06:00,pm25,14.3,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
667,La Casa NCORE - 4545,Denver-Aurora,US,2018-10-23T17:00:00Z,2018-10-23T11:00:00-06:00,pm25,20.5,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
668,Denver - CAMP - 2105,Denver-Aurora,US,2018-10-23T17:00:00Z,2018-10-23T11:00:00-06:00,pm25,21.9,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
669,Denver - NJH - 14th,Denver-Aurora,US,2018-10-23T17:00:00Z,2018-10-23T11:00:00-06:00,pm25,15.7,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
670,Adams,Denver-Aurora,US,2018-10-23T17:00:00Z,2018-10-23T11:00:00-06:00,pm25,22.9,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
671,Denver - NJH - 14th,Denver-Aurora,US,2018-10-23T16:00:00Z,2018-10-23T10:00:00-06:00,pm25,15.9,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
672,Chatfield Park - 115,Denver-Aurora,US,2018-10-23T16:00:00Z,2018-10-23T10:00:00-06:00,pm25,13.5,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
673,Denver - CAMP - 2105,Denver-Aurora,US,2018-10-23T16:00:00Z,2018-10-23T10:00:00-06:00,pm25,20.7,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
674,Adams,Denver-Aurora,US,2018-10-23T16:00:00Z,2018-10-23T10:00:00-06:00,pm25,16.4,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
675,La Casa NCORE - 4545,Denver-Aurora,US,2018-10-23T16:00:00Z,2018-10-23T10:00:00-06:00,pm25,16.7,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
676,La Casa NCORE - 4545,Denver-Aurora,US,2018-10-23T15:00:00Z,2018-10-23T09:00:00-06:00,pm25,13.9,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
677,Adams,Denver-Aurora,US,2018-10-23T15:00:00Z,2018-10-23T09:00:00-06:00,pm25,15.6,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
678,Chatfield Park - 115,Denver-Aurora,US,2018-10-23T15:00:00Z,2018-10-23T09:00:00-06:00,pm25,11.8,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
679,Denver - NJH - 14th,Denver-Aurora,US,2018-10-23T15:00:00Z,2018-10-23T09:00:00-06:00,pm25,14.8,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
680,Denver - CAMP - 2105,Denver-Aurora,US,2018-10-23T15:00:00Z,2018-10-23T09:00:00-06:00,pm25,18.8,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
681,Adams,Denver-Aurora,US,2018-10-23T14:00:00Z,2018-10-23T08:00:00-06:00,pm25,14.7,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
682,Denver - NJH - 14th,Denver-Aurora,US,2018-10-23T14:00:00Z,2018-10-23T08:00:00-06:00,pm25,12.3,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
683,La Casa NCORE - 4545,Denver-Aurora,US,2018-10-23T14:00:00Z,2018-10-23T08:00:00-06:00,pm25,12.0,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
684,Chatfield Park - 115,Denver-Aurora,US,2018-10-23T14:00:00Z,2018-10-23T08:00:00-06:00,pm25,8.8,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
685,Denver - CAMP - 2105,Denver-Aurora,US,2018-10-23T14:00:00Z,2018-10-23T08:00:00-06:00,pm25,15.4,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
686,Chatfield Park - 115,Denver-Aurora,US,2018-10-23T13:00:00Z,2018-10-23T07:00:00-06:00,pm25,7.2,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
687,La Casa NCORE - 4545,Denver-Aurora,US,2018-10-23T13:00:00Z,2018-10-23T07:00:00-06:00,pm25,11.0,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
688,Denver - CAMP - 2105,Denver-Aurora,US,2018-10-23T13:00:00Z,2018-10-23T07:00:00-06:00,pm25,14.0,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
689,Adams,Denver-Aurora,US,2018-10-23T13:00:00Z,2018-10-23T07:00:00-06:00,pm25,16.3,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
690,Denver - NJH - 14th,Denver-Aurora,US,2018-10-23T13:00:00Z,2018-10-23T07:00:00-06:00,pm25,9.5,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
691,Chatfield Park - 115,Denver-Aurora,US,2018-10-23T11:00:00Z,2018-10-23T05:00:00-06:00,pm25,4.4,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
692,Denver - NJH - 14th,Denver-Aurora,US,2018-10-23T11:00:00Z,2018-10-23T05:00:00-06:00,pm25,8.3,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
693,Denver - CAMP - 2105,Denver-Aurora,US,2018-10-23T11:00:00Z,2018-10-23T05:00:00-06:00,pm25,10.5,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
694,Adams,Denver-Aurora,US,2018-10-23T11:00:00Z,2018-10-23T05:00:00-06:00,pm25,16.9,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
695,La Casa NCORE - 4545,Denver-Aurora,US,2018-10-23T11:00:00Z,2018-10-23T05:00:00-06:00,pm25,8.5,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
696,La Casa NCORE - 4545,Denver-Aurora,US,2018-10-23T10:00:00Z,2018-10-23T04:00:00-06:00,pm25,6.9,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
697,Denver - CAMP - 2105,Denver-Aurora,US,2018-10-23T10:00:00Z,2018-10-23T04:00:00-06:00,pm25,8.5,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
698,Adams,Denver-Aurora,US,2018-10-23T10:00:00Z,2018-10-23T04:00:00-06:00,pm25,14.0,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
699,Chatfield Park - 115,Denver-Aurora,US,2018-10-23T10:00:00Z,2018-10-23T04:00:00-06:00,pm25,4.1,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
700,Denver - NJH - 14th,Denver-Aurora,US,2018-10-23T10:00:00Z,2018-10-23T04:00:00-06:00,pm25,8.5,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
701,Denver - CAMP - 2105,Denver-Aurora,US,2018-10-23T09:00:00Z,2018-10-23T03:00:00-06:00,pm25,7.6,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
702,La Casa NCORE - 4545,Denver-Aurora,US,2018-10-23T09:00:00Z,2018-10-23T03:00:00-06:00,pm25,6.7,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
703,Adams,Denver-Aurora,US,2018-10-23T09:00:00Z,2018-10-23T03:00:00-06:00,pm25,13.5,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
704,Chatfield Park - 115,Denver-Aurora,US,2018-10-23T09:00:00Z,2018-10-23T03:00:00-06:00,pm25,4.4,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
705,Denver - NJH - 14th,Denver-Aurora,US,2018-10-23T09:00:00Z,2018-10-23T03:00:00-06:00,pm25,7.1,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
706,La Casa NCORE - 4545,Denver-Aurora,US,2018-10-23T07:00:00Z,2018-10-23T01:00:00-06:00,pm25,6.2,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
707,Adams,Denver-Aurora,US,2018-10-23T07:00:00Z,2018-10-23T01:00:00-06:00,pm25,11.5,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
708,Denver - NJH - 14th,Denver-Aurora,US,2018-10-23T07:00:00Z,2018-10-23T01:00:00-06:00,pm25,7.1,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
709,Chatfield Park - 115,Denver-Aurora,US,2018-10-23T07:00:00Z,2018-10-23T01:00:00-06:00,pm25,6.3,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
710,Adams,Denver-Aurora,US,2018-10-23T05:00:00Z,2018-10-22T23:00:00-06:00,pm25,12.6,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
711,La Casa NCORE - 4545,Denver-Aurora,US,2018-10-23T05:00:00Z,2018-10-22T23:00:00-06:00,pm25,6.5,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
712,Chatfield Park - 115,Denver-Aurora,US,2018-10-23T05:00:00Z,2018-10-22T23:00:00-06:00,pm25,5.6,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
713,Denver - CAMP - 2105,Denver-Aurora,US,2018-10-23T05:00:00Z,2018-10-22T23:00:00-06:00,pm25,7.7,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
714,Denver - NJH - 14th,Denver-Aurora,US,2018-10-23T05:00:00Z,2018-10-22T23:00:00-06:00,pm25,7.0,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
715,Chatfield Park - 115,Denver-Aurora,US,2018-10-23T04:00:00Z,2018-10-22T22:00:00-06:00,pm25,6.0,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
716,Denver - NJH - 14th,Denver-Aurora,US,2018-10-23T04:00:00Z,2018-10-22T22:00:00-06:00,pm25,5.8,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
717,Adams,Denver-Aurora,US,2018-10-23T04:00:00Z,2018-10-22T22:00:00-06:00,pm25,11.5,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
718,Denver - CAMP - 2105,Denver-Aurora,US,2018-10-23T04:00:00Z,2018-10-22T22:00:00-06:00,pm25,7.9,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
719,La Casa NCORE - 4545,Denver-Aurora,US,2018-10-23T04:00:00Z,2018-10-22T22:00:00-06:00,pm25,7.1,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
720,Denver - CAMP - 2105,Denver-Aurora,US,2018-10-23T02:00:00Z,2018-10-22T20:00:00-06:00,pm25,11.4,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
721,Chatfield Park - 115,Denver-Aurora,US,2018-10-23T02:00:00Z,2018-10-22T20:00:00-06:00,pm25,9.1,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
722,Denver - NJH - 14th,Denver-Aurora,US,2018-10-23T02:00:00Z,2018-10-22T20:00:00-06:00,pm25,9.7,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
723,La Casa NCORE - 4545,Denver-Aurora,US,2018-10-23T02:00:00Z,2018-10-22T20:00:00-06:00,pm25,9.7,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
724,Adams,Denver-Aurora,US,2018-10-23T02:00:00Z,2018-10-22T20:00:00-06:00,pm25,15.3,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
725,La Casa NCORE - 4545,Denver-Aurora,US,2018-10-23T01:00:00Z,2018-10-22T19:00:00-06:00,pm25,10.6,µg/m³,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
726,Denver - CAMP - 2105,Denver-Aurora,US,2018-10-23T01:00:00Z,2018-10-22T19:00:00-06:00,pm25,13.1,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
727,Chatfield Park - 115,Denver-Aurora,US,2018-10-23T01:00:00Z,2018-10-22T19:00:00-06:00,pm25,8.3,µg/m³,39.5339,-105.07,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
728,Denver - NJH - 14th,Denver-Aurora,US,2018-10-23T01:00:00Z,2018-10-22T19:00:00-06:00,pm25,8.7,µg/m³,39.7386,-104.9394,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
729,Adams,Denver-Aurora,US,2018-10-23T01:00:00Z,2018-10-22T19:00:00-06:00,pm25,8.2,µg/m³,39.828387,-104.93846299999998,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
730,Denver - CAMP - 2105,Denver-Aurora,US,2018-10-23T00:00:00Z,2018-10-22T18:00:00-06:00,pm25,9.3,µg/m³,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
